,ProfileId,CarName,PriceNumeric,KmNumeric,MakeYear,Color,CityName,OwnerTypeId
1239,D1489052,Toyota Innova 2.5 E,695000,91000,2010,White,Patna,1
1240,D1454885,Toyota Fortuner 3.0 4x4 MT,1100000,62000,2010,Silver,Patna,1
1241,D1336525,Toyota Fortuner 3.0 4x2 MT,1800000,45000,2013,White,Patna,1
1242,D1336518,Toyota Fortuner 3.0 4x4 MT,1700000,65000,2012,Silver,Patna,1
1243,D1474804,Toyota Innova Crysta 2.4 VX 7 STR,1800000,5400,2017,Bronze,Patna,1
1244,D1408705,Toyota Fortuner 3.0 4x2 MT,2200000,42000,2015,Silver,Patna,1
1245,D1474832,Toyota Fortuner 3.0 4x2 MT,2100000,75000,2015,White,Patna,1
1246,S965688,Toyota Innova 2.5 VX BS IV 8 STR,1300000,32000,2015,,Patna,2
1247,S995854,Toyota Fortuner Sportivo 4x2 AT,1900000,50000,2014,Super White,Patna,2
1248,S969971,Toyota Qualis FS B2,450000,100000,2001,,Patna,1
1249,S981328,Toyota Innova 2.5 V 7 STR,480000,117384,2007,Silver Metallic,Patna,2
1250,D1465160,Toyota Etios Cross 1.4 VD,460000,34000,2014,Orange,Bhubaneswar,1
1251,D1486812,Toyota Innova Crysta 2.4 VX 8 STR,1720000,24000,2016,Beige,Bhubaneswar,1
1252,D1486834,Toyota Corolla Altis Aero Ltd Diesel,580000,89000,2012,Gold,Bhubaneswar,1
1253,D1230573,Toyota Innova 2.5 G BS III 7 STR,380000,185000,2010,White,Bhubaneswar,1
1254,S962373,Toyota Innova 2.5 V 7 STR,520000,175000,2006,,Bhubaneswar,2
1255,S995807,Toyota Etios Liva GD,350000,29500,2013,Classic Grey,Bhubaneswar,1
1256,S997775,Toyota Etios GD,460000,88000,2012,White,Bhubaneswar,2
1257,S997791,Toyota Etios GD,460000,88000,2012,White,Bhubaneswar,1
1258,S962127,Toyota Corolla Altis 1.8 GL,300000,118000,2009,Beige,Bhubaneswar,1
1259,S988384,Toyota Innova 2.5 V 7 STR,960000,115145,2007,Simpson Red,Bhubaneswar,1
1260,S968503,Toyota Etios VD,455000,137000,2012,,Bhubaneswar,2
1261,D1485745,Toyota Etios Liva GD,420000,105000,2012,Gold,Visakhapatnam,1
1262,S997535,Toyota Etios GD,550000,27000,2013,White,Visakhapatnam,1
1263,S965397,Toyota Etios VX,400000,26000,2011,Black,Visakhapatnam,1
1264,S978972,Toyota Innova 2.5 VX 7 STR BS-IV,1030000,73000,2011,Champagne Mica Metallic,Visakhapatnam,1
1265,S970887,Toyota Etios GD,700000,100000,2015,,Visakhapatnam,2
1266,S984296,Toyota Innova 2.5 G 7 STR BS-III,1050000,130983,2012,Silver Mica Metalic,Visakhapatnam,1
1267,S989902,Toyota Innova 2.5 G 7 STR BS-III,1050000,130983,2012,Silver,Visakhapatnam,1
1268,S996559,Toyota Innova 2.5 G 7 STR BS-III,900000,163000,2012,Gray,Visakhapatnam,1
1269,S998888,Toyota Innova 2.5 E 7 STR,690000,190000,2009,Silver Mica Metallic,Visakhapatnam,2
1270,D1471330,Toyota Fortuner 3.0 4x2 AT,2400000,59007,2015,White,Dehradun,1
1271,D1484463,Toyota Fortuner 4x4 MT Limited Edition,1150000,150000,2010,White,Dehradun,2
1272,D1471746,Toyota Innova 2.5 V 7 STR,1300000,33000,2015,Silver,Dehradun,1
1273,S995026,Toyota Fortuner 2.8 4x4 AT,3250000,3200,2017,Avant-grade Bronze,Dehradun,1
1274,D1486804,Toyota Innova Crysta 2.8 ZX AT 7 STR,2250000,15000,2016,White,Dehradun,1
1275,D1486824,Toyota Innova 2.5 GX BS III 7 STR,1300000,35000,2015,Silver,Dehradun,1
1276,S988160,Toyota Corolla Levin Fz,550000,9500,2007,Silver,Dehradun,1
1277,S964771,Toyota Fortuner 3.0 4x4 AT,2500000,30000,2015,,Dehradun,1
1278,S964440,Toyota Fortuner 3.0 4x4 MT,2500000,40000,2014,,Dehradun,1
1279,D1476359,Toyota Etios GD,499000,98000,2012,Blue,Aurangabad,1
1280,D1481429,Toyota Innova 2.5 G1 BS-IV,751000,135000,2010,White,Aurangabad,1
1281,D1488060,Toyota Etios GD,550000,85000,2013,Silver,Aurangabad,1
1282,S980922,Toyota Cresta Suffire 2.4 Diesel AT,1900000,25000,2016,Maroon,Aurangabad,1
1283,S995173,Toyota Innova 2.5 GX 7 STR,625000,61000,2011,Super White,Aurangabad,2
1284,S989144,Toyota Etios G,351000,73000,2011,Serene Bluish Silver,Aurangabad,2
1285,S990589,Toyota Innova 2.5 VX 7 STR,721000,222222,2010,Champagne Mica Metallic,Aurangabad,1
1286,S977898,Toyota Innova 2.5 GX 7 STR BS-IV,481000,280000,2010,White,Aurangabad,3
1287,D1469813,Toyota Fortuner 3.0 4x2 AT,2400000,60003,2015,White,Amritsar,1
1288,D1461703,Toyota Innova 2.5 GX 8 STR BS-IV,750000,129100,2010,White,Amritsar,1
1289,S983961,Toyota Innova Crysta 2.4 VX 8 STR,1800000,2837,2016,Grey,Amritsar,1
1290,S995673,Toyota Etios GD SP,480000,110000,2012,Serene Bluish Silver,Amritsar,1
1291,S990186,Toyota Etios GD SP,500000,110020,2012,Serene Bluish Silver,Amritsar,1
1292,S963920,Toyota Etios GD,450000,134000,2012,,Amritsar,1
1293,S998542,Toyota Corolla Altis 1.8 G,450000,134000,2010,Silver Mica Metallic,Amritsar,1
1294,D1445006,Toyota Innova 2.5 V 7 STR,950000,130000,2012,Gold,Jodhpur,1
1295,D1481404,Toyota Qualis FS F2,150000,309000,2002,White,Jodhpur,1
1296,S981192,Toyota Innova 2.5 GX 8 STR BS-III,1100000,48000,2013,Grey Mica Metallic,Jodhpur,1
1297,S996041,Toyota Innova 2.5 GX 8 STR BS-IV,950000,105000,2012,Grey Mica Metallic,Jodhpur,1
1298,S996848,Toyota Innova 2.5 E,325000,145000,2006,White,Jodhpur,2
1299,S988736,Toyota Fortuner 3.0 Ltd,1350000,128000,2012,White,Jodhpur,3
1300,D1488301,Toyota Innova 2.5 V 7 STR,995000,82000,2010,Silver,Ernakulam,1
1301,D1453220,Toyota Etios Liva G,460000,20000,2014,White,Ernakulam,1
1302,D1453255,Toyota Etios VX,450000,71000,2011,Gold,Ernakulam,1
1303,D1453275,Toyota Fortuner 3.0 4x4 MT,1200000,200000,2009,Grey,Ernakulam,1
1304,S960436,Toyota Innova 2.5 VX 8 STR BS-IV,1300000,75000,2010,,Ernakulam,2
1305,S984722,Toyota Cresta Suffire 2.4 Diesel AT,2700000,15000,2016,Maroon,Ernakulam,1
1306,D1482010,Toyota Innova 2.5 G 8 STR BS-III,675000,95000,2010,White,Kanpur,1
1307,D1466361,Toyota Innova 2.5 V 7 STR,675000,207000,2010,Blue,Kanpur,2
1308,D1485634,Toyota Innova 2.5 G BS IV 8 STR,725000,49510,2009,Grey,Kanpur,1
1309,D1379346,Toyota Innova 2.5 GX BS IV 8 STR,1170000,72000,2015,Silver,Kanpur,1
1310,S969755,Toyota Corolla Altis G Diesel,600000,67000,2010,Silver,Kanpur,2
1311,S960310,Toyota Innova 2.5 G4 8 STR,445000,140000,2006,,Kanpur,3
1312,S982340,Toyota Fortuner 3.0 4x2 MT,2500000,35000,2015,Super White,Aligarh,1
1313,S993229,Toyota Innova 2.0 G 8 STR BS-IV,850000,92000,2013,Silver Mica Metalic,Aligarh,2
1314,S993235,Toyota Innova 2.0 G 8 STR BS-IV,850000,95000,2013,Silver Mica Metalic,Aligarh,2
1315,S987229,Toyota Land Cruiser Prado VX,1100000,130000,2005,Black,Aligarh,2
1316,S975216,Toyota Innova 2.5 VX 8 STR,800000,170000,2012,Gry Melic,Aligarh,1
1317,S990577,Toyota Innova 2.5 VX 8 STR BS-III,800000,170000,2012,Grey Mica Metallic,Aligarh,1
1318,D1410782,Toyota Land Cruiser LC 200 VX,6500000,120000,2010,White,Malappuram,1
1319,D1343047,Toyota Corolla Altis J Diesel,575000,13500,2010,Black,Malappuram,1
1320,S959483,Toyota Etios VX-D,530000,59000,2013,,Malappuram,2
1321,S984962,Toyota Innova 2.5 E MS 8 STR BS-IV,1050000,51000,2012,Golden Silver,Malappuram,1
1322,S993942,Toyota Innova 2.5 EV PS 8 STR BS-IV,1400000,90000,2013,White,Malappuram,2
1323,S994978,Toyota Innova 2.5 V 7 STR,520000,168000,2006,Champagne Mica Metallic,Malappuram,2
1324,S986048,Toyota Innova 2.5 E,700000,72000,2008,White,Kanpur Nagar,1
1325,S984664,Toyota Innova 2.5 GX 8 STR BS-IV,900000,95000,2012,Silver Mica Metalic,Kanpur Nagar,1
1326,S962852,Toyota Fortuner 3.0 4x2 MT,2000000,97000,2012,,Kanpur Nagar,1
1327,S971225,Toyota Innova 2.5 GX 7 STR BS-IV,550000,147000,2012,,Kanpur Nagar,2
1328,S964701,Toyota Innova 2.0 GX 8 STR,750000,150000,2010,,Kanpur Nagar,3
1329,S974748,Toyota Innova 2.5 VX 8 STR,1200000,121000,2011,Silver Mica,Madurai,1
1330,S991469,Toyota Innova 2.5 GX BS IV 8 STR,1550000,30000,2016,Silky Gold Mica Metallic,Madurai,1
1331,S984915,Toyota Innova 2.5 EV PS 8 STR BS-IV,1243000,61000,2013,Silky Gold Mica Metallic,Madurai,1
1332,S982011,Toyota Innova 2.5 VX 7 STR BS-IV,1110000,151000,2012,Silky Gold Mica Metallic,Madurai,2
1333,S971456,Toyota Innova 2.5 GX 7 STR,900000,185000,2011,,Madurai,1
1334,S971079,Toyota Innova 2.0 VX 7 STR BS-IV,930000,100000,2013,,Varanasi,2
1335,S960040,Toyota Innova 2.5 GX 7 STR BS-III,1050000,100000,2014,,Varanasi,1
1336,S991663,Toyota Innova 2.5 VX 7 STR BS-IV,1000000,125000,2013,Silky Gold Mica Metallic,Varanasi,1
1337,S997000,Toyota Innova 2.0 E,350000,180000,2006,Blue,Varanasi,1
1338,S992220,Toyota Qualis RS E2,225000,300000,2004,Red,Varanasi,1
1339,S962048,Toyota Innova 2.5 VX 7 STR BS-IV,1250000,82000,2012,,Yamunanagar,1
1340,S987391,Toyota Etios Liva V,510000,8100,2016,Silver Mica Metallic,Yamunanagar,1
1341,S988530,Toyota Etios Liva V,575000,8200,2016,Silver Mica Metallic,Yamunanagar,1
1342,S984637,Toyota Innova 2.5 GX 7 STR,650000,192000,2010,Grey Mica Metallic,Yamunanagar,1
1343,S984235,Toyota Innova 2.5 G4 7 STR,450000,234511,2007,Champagne,Yamunanagar,2
1344,S993522,Toyota Corolla Altis GL Diesel,1350000,13000,2012,Black Mica,Thrissur,1
1345,S988357,Toyota Corolla Altis 1.8 GL,545000,46000,2009,Silver Mica Metallic,Thrissur,3
1346,S987372,Toyota Innova 2.5 GX 8 STR BS-III,1450000,30000,2014,Grey Mica Metallic,Thrissur,1
1347,S985331,Toyota Fortuner 3.0 MT,1500000,79000,2011,Super White,Thrissur,8
1348,S971100,Toyota Innova 2.5 G4 8 STR,625000,207000,2007,,Thrissur,2
1349,D1484161,Toyota Innova 2.5 VX 7 STR BS-IV,1300000,35000,2015,Silver,Moradabad,1
1350,D1484157,Toyota Innova Crysta 2.8 ZX AT 7 STR,2250000,15000,2016,White,Moradabad,1
1351,D1484421,Toyota Fortuner 4x4 MT Limited Edition,1150000,150000,2010,White,Moradabad,1
1352,D1470851,Toyota Fortuner 3.0 4x2 AT,2400000,59012,2015,White,Moradabad,1
1353,S961495,Toyota Innova 2.5 GX 8 STR BS-III,800000,117000,2014,,Moradabad,2
1354,D1488049,Toyota Innova 2.5 G4 7 STR,850000,73000,2009,Red,Secunderabad,1
1355,D1487775,Toyota Fortuner 3.0 4x2 AT,1900000,83700,2012,Silver,Secunderabad,1
1356,D1487903,Toyota Innova 2.5 G4 8 STR,679000,212953,2007,Gold,Secunderabad,1
1357,D1472847,Toyota Innova 2.5 G 8 STR BS-IV,785000,210000,2010,Grey,Secunderabad,1
1358,S981963,Toyota Corolla Altis 1.8 J,650000,110438,2012,Grey,Secunderabad,1
1359,S971860,Toyota Etios G,620000,8894,2015,Classic Grey,Thiruvananthapuram,1
1360,S998738,Toyota Corolla Altis GL Diesel,1630000,48000,2014,White Pearl Mica,Thiruvananthapuram,2
1361,S988245,Toyota Innova 2.5 VX 7 STR BS-IV,1500000,55000,2013,Grey Mica Metallic,Thiruvananthapuram,2
1362,S963814,Toyota Innova 2.5 VX 7 STR,1100000,70000,2009,Silver Mica Met,Thiruvananthapuram,1
1363,S989443,Toyota Innova 2.0 G1,550000,150000,2005,Golden,Thiruvananthapuram,2
1364,D1480192,Toyota Innova 2.5 V 7 STR,1125000,91000,2013,Silver,Panvel,1
1365,D1479671,Toyota Innova 2.5 V 7 STR,599000,145000,2007,Black,Panvel,1
1366,D1479633,Toyota Land Cruiser Prado VX L,5199000,120000,2011,Grey,Panvel,1
1367,S993270,Toyota Innova 2.0 G3,200000,120000,2005,Gray,Panvel,1
1368,S998231,Toyota Innova 2.5 VX 8 STR,850000,96000,2009,Champagne Mica Metallic,Panvel,1
1369,S992880,Toyota Innova 2.0 GX 8 STR BS-IV,650000,138000,2009,Silver Mica,Ahmednagar,2
1370,S961894,Toyota Innova 2.5 VX 7 STR,1050000,135000,2010,,Ahmednagar,2
1371,S983827,Toyota Qualis FS F2,300000,205000,2002,White,Ahmednagar,2
1372,S990334,Toyota Innova 2.5 E 8 STR,800000,291000,2010,Silver Mica Metallic,Ahmednagar,2
1373,S988056,Toyota Etios G,405000,77000,2011,White,Trichy,1
1374,S994902,Toyota Fortuner 3.0 4x2 MT,2450000,55000,2015,Super White,Trichy,1
1375,S980875,Toyota Innova 2.5 VX 8 STR BS-IV,750000,190000,2009,Silver Mica,Trichy,2
1376,S980824,Toyota Innova 2.5 VX 8 STR BS-IV,700000,190000,2009,Silver Mica,Trichy,3
1377,S998912,Toyota Etios Liva VX,390000,28000,2011,Vermilion Red,Guwahati,1
1378,S988777,Toyota Fortuner 2.7 4x2 AT,1500000,15000,2016,Super White,Guwahati,1
1379,S973778,Toyota Etios G,400000,55500,2012,White,Guwahati,1
1380,S991364,Toyota Etios Xclusive Diesel,550000,100000,2013,Symphony Silver,Guwahati,1
1381,S982817,Toyota Etios GD,650000,48000,2015,Silver,Mohali,1
1382,S987831,Toyota Etios GD,400000,115000,2012,White,Mohali,1
1383,S960192,Toyota Etios GD,490000,120000,2013,,Mohali,2
1384,S957886,Toyota Innova 2.5 G 7 STR BS-III,1050000,110000,2013,,Mohali,1
1385,D1485362,Toyota Innova 2.5 V 7 STR,675000,75000,2011,Gold,Gorakhpur,1
1386,D1355639,Toyota Fortuner 3.0 4x2 MT,1950000,44000,2014,White,Gorakhpur,1
1387,D1402466,Toyota Fortuner 2.5 Sportivo 4x2 MT,2000000,55000,2014,White,Gorakhpur,1
1388,D1356398,Toyota Innova 2.5 V 7 STR,850000,185000,2012,Gold,Gorakhpur,2
1389,S961040,Toyota Innova 2.5 VX 8 STR BS-IV,850000,50000,2009,Silver,Bhilai,1
1390,S972294,Toyota Innova 2.5 VX 8 STR,900000,72000,2012,Silver,Bhilai,1
1391,S977447,Toyota Corolla Levin Fz,225000,80000,2006,Silver Matlik,Bhilai,2
1392,S981208,Toyota Corolla Levin Fz,225000,85000,2006,Silky Silver,Bhilai,1
1393,S974382,Toyota Etios Liva GD,400000,55000,2013,,Meerut,2
1394,S987733,Toyota Innova 2.5 ZX BS IV 7 STR,1350000,31000,2015,Silver Mica Metallic,Meerut,2
1395,S966799,Toyota Etios Liva G,400000,70000,2013,,Meerut,2
1396,S976463,Toyota Innova 2.5 GX 8 STR,600000,285000,2011,Grey Mica Metallic,Meerut,1
1397,S978305,Toyota Innova 2.5 E MS 7 STR BS-III,1050000,242000,2012,Silver Mica,Rajahumundry,1
1398,S959390,Toyota Innova 2.5 VX 8 STR BS-IV,1500000,47000,2013,,Rajahumundry,1
1399,S980914,Toyota Fortuner 3.0 Ltd,1400000,130000,2010,Gray,Rajahumundry,1
1400,S976538,Toyota Innova 2.5 EV CS 7 STR BS-IV,975000,205000,2011,Silver Mica Metallic,Rajahumundry,2
1401,S998126,Toyota Etios Liva VX,650000,11700,2017,Vermilion Red,Rewari,1
1402,S986958,Toyota Etios Liva GD,300000,81600,2012,White,Rewari,1
1403,S963388,Toyota Innova 2.5 E MS 7 STR BS-IV,870000,86000,2012,,Rewari,1
1404,S975624,Toyota Fortuner 3.0 4x2 AT,2300000,74000,2013,Super White,Rewari,1
1405,S967193,Toyota Etios GD,400000,84000,2011,,Sirsa,3
1406,S959425,Toyota Qualis Fleet A1,430000,93850,2004,,Sirsa,2
1407,S963412,Toyota Innova 2.5 VX 7 STR BS-IV,1000000,92000,2012,,Sirsa,1
1408,S960908,Toyota Innova 2.5 G 8 STR BS-IV,1000000,95000,2012,,Sirsa,1
1409,D1455207,Toyota Innova 2.5 G4 7 STR,750000,162000,2011,White,Kannur,1
1410,S976621,Toyota Qualis Fleet A1,400000,150000,2004,Silver,Kannur,1
1411,S985368,Toyota Innova 2.5 G 7 STR BS-IV,1030000,140000,2013,White,Kannur,1
1412,S980677,Toyota Innova 2.0 G4,625000,145000,2008,Silver Metallic,Kannur,2
1413,S996760,Toyota Etios GD,570000,57000,2013,White,Kadapa,1
1414,S987532,Toyota Etios GD,850000,80000,2016,Symphony Silver,Kadapa,1
1415,S973786,Toyota Etios VX-D,450000,105000,2011,,Kadapa,2
1416,S990555,Toyota Etios GD,500000,135000,2011,Symphony Silver,Kadapa,2
1417,S970656,Toyota Innova 2.0 VX 7 STR BS-IV,1000000,96000,2012,,Sonipat,1
1418,S980945,Toyota Fortuner 3.0 4x2 AT,2100000,58000,2014,White,Sonipat,1
1419,S981873,Toyota Fortuner 3.0 4x2 AT,1650000,148000,2013,Super White,Sonipat,1
1420,S981876,Toyota Fortuner 3.0 4x2 AT,1650000,148000,2013,Super White,Sonipat,1
1421,S986694,Toyota Etios VD,500000,50000,2013,Classic Grey,Satna,1
1422,S978293,Toyota Innova 2.0 G 8 STR BS-IV,790000,62953,2014,White,Satna,1
1423,S963730,Toyota Innova 2.5 GX 8 STR BS-IV,800000,120000,2011,,Satna,2
1424,S957558,Toyota Innova 2.5 VX BS IV 8 STR,1400000,140000,2015,,Satna,1
1425,S957876,Toyota Innova 2.5 E,430000,367000,2006,Silver,Khammam,2
1426,S996338,Toyota Etios Liva GD,600000,30000,2016,Symphony Silver,Khammam,2
1427,S977069,Toyota Innova 2.0 GX 8 STR BS-IV,960000,243000,2012,Gold,Khammam,1
1428,D1396014,Toyota Corolla Altis 1.8 J,425000,85000,2008,Silver,Krishna,1
1429,D1396027,Toyota Fortuner 3.0 4x4 MT,1400000,180000,2011,White,Krishna,1
1430,D1396077,Toyota Innova 2.5 EV MS 7 STR,1080000,160000,2011,Grey,Krishna,1
1431,S990950,Toyota Innova 2.5 VX 8 STR BS-III,1000000,100000,2012,Super White,Rajkot,1
1432,S984216,Toyota Innova 2.5 V 7 STR,650000,115000,2008,Black Mica,Rajkot,2
1433,S976109,Toyota Innova 2.5 EV MS 7 STR,500000,290000,2008,Good,Rajkot,1
1434,S963157,Toyota Innova 2.5 VX 7 STR BS-IV,1100000,67000,2012,Silky Gold,Valsad,1
1435,S976318,Toyota Corolla Altis 1.8 GL,325000,95000,2009,Silver Mica Metallic,Valsad,2
1436,S961673,Toyota Qualis GS G8,260000,195000,2004,Silver,Valsad,2
1437,S964984,Toyota Fortuner 3.0 4x2 MT,2000000,80000,2013,,Kota,1
1438,D1487375,Toyota Qualis FS B3,150000,100000,2002,White,Kota,1
1439,S985749,Toyota Innova 2.5 G1,450000,347000,2007,Silver Mica,Kota,8
1440,D1485377,Toyota Innova Crysta 2.8 GX AT 8 STR,2100000,6000,2016,White,Udaipur,1
1441,S990349,Toyota Innova 2.0 VX 8 STR BS-IV,800000,170000,2011,Silver Mica,Udaipur,3
1442,S990071,Toyota Fortuner 3.0 4x4 MT,1700000,180000,2013,Attitude Black,Udaipur,1
1443,D1476015,Toyota Innova 2.5 VX 8 STR BS-IV,1450000,92000,2014,Grey,North Arcot,1
1444,D1488312,Toyota Fortuner 3.0 4x4 MT,1550000,148000,2012,White,North Arcot,1
1445,D1488510,Toyota Fortuner 3.0 4x4 MT,5000000,140000,2012,White,North Arcot,1
1446,S979667,Toyota Etios GD,575000,72000,2013,White,Tirunelveli,1
1447,S981339,Toyota Innova 2.5 GX 8 STR BS-IV,1250000,85000,2012,Silky Gold Mica Metallic,Tirunelveli,1
1448,S975423,Toyota Innova 2.5 GX 7 STR BS-III,1200000,139000,2012,Grey Mica Metallic,Tirunelveli,1
1449,S958885,Toyota Corolla Altis 1.8 G,650000,75500,2011,,Mangalore,2
1450,S985483,Toyota Fortuner 3.0 4x2 MT,2200000,120000,2014,Super White,Mangalore,1
1451,S983034,Toyota Qualis GS G4,360000,345000,2004,Golden,Mangalore,2
1452,S999076,Toyota Etios Liva GD,419999,130000,2012,Celestial Black,Vijaywada,2
1453,S959621,Toyota Corolla Altis G Diesel,600000,166255,2011,,Vijaywada,3
1454,S973871,Toyota Innova 2.5 V 7 STR,710000,213000,2008,,Vijaywada,1
1455,S980792,Toyota Etios V,350000,50000,2011,White,Jamshedpur,1
1456,S971005,Toyota Innova 2.5 E 8 STR,790000,98000,2011,Golden,Jamshedpur,1
1457,S962047,Toyota Corolla Altis G Diesel,600000,151000,2011,,Jamshedpur,1
1458,D1470213,Toyota Fortuner 3.0 4x2 AT,2400000,59000,2015,White,Karnal,1
1459,S968455,Toyota Innova 2.5 GX 7 STR BS-III,925000,125000,2013,,Karnal,2
1460,S999325,Toyota Innova 2.5 EV PS 7 STR BS-IV,900000,140000,2013,Dark Grey,Karnal,2
1461,S996986,Toyota Corolla Altis 1.8 Sport,500000,75000,2009,Silver Mica Metallic,Rohtak,2
1462,S958839,Toyota Innova 2.5 GX 7 STR,800000,125000,2011,,Rohtak,2
1463,S992086,Toyota Innova 2.5 GX 7 STR,650000,168000,2012,Grey Mica Metallic,Rohtak,1
1464,D1315472,Toyota Innova 2.5 G2,1175000,88000,2012,Grey,Erode,1
1465,D1288388,Toyota Corolla Altis 1.8 J,485000,60000,2009,Gold,Erode,3
1466,D1425222,Toyota Innova 2.0 G4,585000,88000,2009,White,Erode,2
1467,S986535,Toyota Innova 2.5 VX 7 STR,950000,67000,2010,Golden Brown,Nagercoil,3
1468,S986531,Toyota Innova 2.5 VX 7 STR,950000,56000,2010,Silver Mica,Nagercoil,3
1469,S993816,Toyota Corolla Levin Fz,288000,200000,2007,White,Nagercoil,3
1470,D1482950,Toyota Innova 2.5 V 7 STR,1460000,70000,2014,White,Kollam,2
1471,D1480009,Toyota Etios GD SP,775000,24000,2016,White,Kollam,1
1472,S981448,Toyota Corolla Altis 1.8 J,720000,34000,2010,Silver,Kollam,2
1473,D1432758,Toyota Corolla Altis GL Diesel,1010000,54300,2014,Black,Howrah,1
1474,D1484149,Toyota Fortuner 3.0 4x4 MT,1000000,91000,2010,White,Howrah,1
1475,D1465270,Toyota Innova 2.5 G 8 STR BS-IV,825000,127000,2012,Grey,Howrah,1
1476,S960883,Toyota Fortuner 3.0 4x2 MT,2300000,48000,2015,,Firozabad,1
1477,S981301,Toyota Fortuner 3.0 4x2 MT,2500000,50228,2015,Pearl White,Firozabad,1
1478,S993231,Toyota Innova 2.0 V,400000,298000,2007,Champagne Mica Metallic,Firozabad,1
1479,S961389,Toyota Innova 2.5 G BS III 8 STR,1300000,48000,2015,,Jabalpur,1
1480,S989191,Toyota Etios V,425000,36000,2011,White,Jabalpur,1
1481,S963509,Toyota Etios Liva V,400000,36000,2011,,Jabalpur,1
1482,S974468,Toyota Etios GD,725000,61000,2016,Grey Blue,Kharar,1
1483,S982345,Toyota Innova 2.5 GX 8 STR BS-IV,875000,130000,2012,Silver Mica Metalic,Kharar,2
1484,S971787,Toyota Innova 2.5 EV PS 8 STR BS-IV,800000,100000,2011,,Rajula,2
1485,S990296,Toyota Innova 2.0 G1 BS-IV,800000,247000,2011,Silver Mica,Rajula,2
1486,S989109,Toyota Innova 2.5 EV CS 7 STR BS-IV,1000000,77000,2011,Silver Mica Metallic,Srikakulam,1
1487,S989114,Toyota Innova 2.5 EV PS 7 STR BS-IV,750000,103000,2009,Silver Mica,Srikakulam,2
1488,D1402379,Toyota Innova 2.5 V 7 STR,1290000,160000,2014,Grey,Warangal,1
1489,S980282,Toyota Etios GD,650000,95000,2015,Symphony Silver,Warangal,1
1490,D1427026,Toyota Innova 2.5 GX BS III 7 STR,1275000,56000,2015,White,Durg,1
1491,S969400,Toyota Fortuner 3.0 4x4 MT,2150000,34000,2014,,Durg,2
1492,S957478,Toyota Innova Crysta 2.8 ZX AT 7 STR,2000000,40000,2016,,Gandhi Nagar,1
1493,S971132,Toyota Innova 2.5 EV PS 8 STR BS-IV,775000,210000,2011,Silver,Gandhi Nagar,1
1494,S966378,Toyota Etios G,520000,17000,2013,,North Goa,1
1495,S972340,Toyota Corolla Altis 1.8 G,650000,33000,2010,Mica,North Goa,1
1496,S978927,Toyota Innova 2.0 G 8 STR BS-IV,850000,90000,2013,Grey Mica Metallic,Budaun,1
1497,S978929,Toyota Innova 2.0 G 8 STR BS-IV,850000,90000,2013,Grey Mica Metallic,Budaun,1
1498,S967894,Toyota Innova 2.5 G4 8 STR,650000,195000,2008,,Akola,2
1499,S987506,Toyota Innova 2.5 V 7 STR,625000,185000,2008,Champagne Mica Metallic,Akola,2
1500,S980584,Toyota Etios Liva GD,365000,100000,2012,Vermilion Red,Sriganganagar,1
1501,S980579,Toyota Etios Liva GD,365000,100000,2012,Vermilion Red,Sriganganagar,1
1502,S977461,Toyota Innova 2.5 ZX BS III 7 STR,1725000,35000,2015,Silky Gold Mica Metallic,Thanjavur,1
1503,S962487,Toyota Innova 2.5 GX 8 STR BS-IV,1000000,170000,2010,,Thanjavur,1
1504,S994535,Toyota Innova 2.5 EV PS 8 STR BS-III,925000,70300,2013,White,Siliguri,1
1505,S993961,Toyota Fortuner 3.0 4x4 MT,1550000,124586,2013,Super White,Siliguri,1
1506,S962024,Toyota Innova 2.5 G1 BS-IV,750000,120000,2011,Grey,Bareilly,1
1507,S998274,Toyota Innova 2.5 G 8 STR BS-IV,825000,150000,2012,Gray,Bareilly,1
1508,S989898,Toyota Innova 2.5 G 7 STR BS-IV,1121000,71000,2014,White,Dhule,1
1509,S982129,Toyota Innova 2.5 VX 7 STR BS-IV,1000000,112000,2013,Silky Gold Mica Metallic,Dhule,2
1510,S997979,Toyota Etios Liva VXD,540000,49000,2015,Symphony Silver,Patiala,1
1511,S981768,Toyota Innova 2.5 V 7 STR,540000,200000,2008,Golden,Patiala,1
1512,S981553,Toyota Etios Cross 1.4 GD,550000,4000,2014,White,Cuttack,1
1513,S964123,Toyota Innova 2.5 V 8 STR,400000,200000,2006,White,Cuttack,1
1514,S967253,Toyota Corolla Altis J,1450000,28000,2016,,Panipat,1
1515,S980226,Toyota Innova 2.5 VX 7 STR BS-IV,1300000,48000,2014,Silky Gold Mica Metallic,Panipat,1
1516,S991142,Toyota Etios Liva GD,350000,90000,2011,Symphony Silver,Sangrur,2
1517,S990104,Toyota Innova 2.5 EV MS 8 STR BS-IV,625000,134000,2010,Gold,Sangrur,2
1518,D1477448,Toyota Corolla Altis G,1600000,37200,2015,White,Kolhapur,1
1519,S989450,Toyota Qualis GS C1,96000,420000,2000,Silver,Kolhapur,2
1520,S976518,Toyota Corolla Altis GL,1400000,79982,2015,Super White Ii,Porbandar,1
1521,S970710,Toyota Qualis FS B2,235000,351320,2002,,Porbandar,2
1522,S992961,Toyota Innova 2.0 G1,200000,284000,2005,Golden,Vapi,8
