,ProfileId,Seller,PriceNumeric,KmNumeric,MakeYear,RootName,Color,Fuel,GearBox,CityName,OwnerTypeId,BodyStyleId
2608,S987235,Individual,1100000,130000,2005,Prado,Black,Petrol,Automatic,New Delhi,2,6
2609,D1473949,Dealer,1075000,75000,2010,Fortuner,Blue,Diesel,Manual,New Delhi,1,6
2610,D1455095,Dealer,310000,55490,2011,Etios,Blue,Petrol,Manual,New Delhi,1,1
2611,D1479931,Dealer,342000,54259,2012,Etios,Blue,Petrol,Manual,New Delhi,1,1
2614,D1464284,Dealer,331000,66000,2011,Etios,Blue,Petrol,Manual,New Delhi,1,1
2615,D1462536,Dealer,1175000,48742,2014,Innova,Blue,Diesel,Manual,New Delhi,1,6
2616,D1467738,Dealer,435000,67277,2012,Etios,Blue,Diesel,Manual,New Delhi,1,1
2617,D1481378,Dealer,711000,125000,2010,Innova,Blue,Diesel,Manual,New Delhi,1,6
2620,D1470180,Dealer,325000,50000,2008,Corolla Altis,Blue,Petrol,Manual,New Delhi,1,1
2621,D1462485,Dealer,550000,40000,2011,Corolla Altis,Blue,Petrol,Manual,New Delhi,2,1
2622,D1457421,Dealer,350000,65000,2009,Corolla Altis,Blue,Petrol,Manual,New Delhi,1,1
2625,D1447748,Dealer,340000,41000,2011,Etios,Blue,Petrol,Manual,New Delhi,1,1
2626,D1431707,Dealer,335000,56594,2011,Etios,Blue,Petrol,Manual,New Delhi,1,1
2627,D1479352,Dealer,635000,60000,2010,Innova,Blue,Diesel,Manual,New Delhi,2,6
2628,D1484665,Dealer,390000,54000,2009,Corolla Altis,Blue,Petrol,Manual,New Delhi,1,1
2629,D1478431,Dealer,335000,67848,2012,Etios Liva,Blue,Diesel,Manual,New Delhi,1,3
2630,D1465002,Dealer,1065000,100000,2010,Fortuner,Blue,Diesel,Manual,New Delhi,1,6
2631,D1421156,Dealer,3400000,160000,2010,Prado,Blue,Diesel,Automatic,New Delhi,1,6
2632,S975246,Individual,100000,150000,2003,Corolla,Blue,Petrol,Automatic,New Delhi,3,2
2638,S998134,Individual,250000,323902,2005,Innova,Blue,Diesel,Manual,New Delhi,1,6
2640,D1481180,Dealer,1440000,18000,2015,Corolla Altis,Bronze,Petrol,Manual,New Delhi,1,1
2641,D1443422,Dealer,2500000,32000,2015,Fortuner,Bronze,Diesel,Automatic,New Delhi,1,6
2642,D1455917,Dealer,399999,65000,2009,Corolla Altis,Brown,Petrol,Manual,New Delhi,1,1
2643,D1459197,Dealer,2975000,5200,2017,Camry,Brown,Petrol,Automatic,New Delhi,1,1
2644,D1474984,Dealer,3500000,8500,2017,Camry,Brown,Petrol,Automatic,New Delhi,1,1
2645,S989022,Individual,3500000,8900,2017,Camry,Dark Brown,Petrol,Automatic,New Delhi,1,1
2647,D1464142,Dealer,460000,65970,2009,Camry,Gold,Petrol,Automatic,New Delhi,1,1
2648,D1448299,Dealer,160000,61000,2005,Corolla,Gold,Petrol,Manual,New Delhi,2,1
2649,D1465424,Dealer,230000,78000,2006,Corolla,Gold,Petrol,Manual,New Delhi,1,1
2651,D1437402,Dealer,750000,67000,2012,Corolla Altis,Gold,Diesel,Manual,New Delhi,1,1
2652,D1467745,Dealer,600000,72522,2009,Camry,Gold,Petrol,Automatic,New Delhi,2,1
2654,D1437409,Dealer,690000,64001,2010,Innova,Gold,Diesel,Manual,New Delhi,1,6
2658,D1480829,Dealer,225000,64000,2007,Corolla,Gold,Petrol,Manual,New Delhi,1,1
2659,D1487270,Dealer,785000,68242,2012,Innova,Gold,Diesel,Manual,New Delhi,2,6
2660,D1480216,Dealer,1350000,60000,2015,Innova,Gold,Diesel,Manual,New Delhi,1,6
2662,D1292215,Dealer,475000,32000,2009,Corolla Altis,Gold,Petrol,Manual,New Delhi,6,1
2663,D1315880,Dealer,374000,71853,2008,Corolla Altis,Gold,Petrol,Manual,New Delhi,2,1
2664,D1481065,Dealer,325000,61770,2012,Etios,Gold,Petrol,Manual,New Delhi,1,1
2665,D1329439,Dealer,440000,71853,2008,Corolla Altis,Gold,Petrol,Automatic,New Delhi,1,1
2666,D1471675,Dealer,900000,57000,2013,Innova,Gold,Diesel,Manual,New Delhi,1,6
2667,D1458325,Dealer,765000,81311,2011,Innova,Gold,Diesel,Manual,New Delhi,1,6
2668,D1441794,Dealer,965000,55000,2012,Innova,Gold,Diesel,Manual,New Delhi,1,6
2676,D1470774,Dealer,350000,35359,2008,Corolla Altis,Gold,Petrol,Manual,New Delhi,1,1
2677,D1451535,Dealer,1095000,35000,2012,Innova,Gold,Diesel,Manual,New Delhi,1,6
2678,D1449722,Dealer,400000,67571,2009,Corolla Altis,Gold,Petrol,Manual,New Delhi,1,1
2679,D1471848,Dealer,1249000,56645,2015,Innova,Gold,Diesel,Manual,New Delhi,1,6
2680,D1466095,Dealer,410000,69000,2009,Corolla Altis,Gold,Petrol,Manual,New Delhi,1,1
2681,D1458597,Dealer,625000,70000,2009,Camry,Gold,Petrol,Automatic,New Delhi,2,1
2682,D1467003,Dealer,750000,74000,2010,Camry,Gold,Petrol,Automatic,New Delhi,2,1
2683,D1485716,Dealer,500000,88224,2008,Innova,Gold,Diesel,Manual,New Delhi,1,6
2684,D1447650,Dealer,565000,38000,2011,Corolla Altis,Gold,Petrol,Manual,New Delhi,1,1
2687,D1463946,Dealer,1425000,1800,2015,Corolla Altis,Gold,Petrol,Manual,New Delhi,1,1
2689,D1484588,Dealer,1325000,52000,2015,Innova,Gold,Diesel,Manual,New Delhi,1,6
2691,D1453258,Dealer,550000,97920,2011,Corolla Altis,Gold,Petrol,Manual,New Delhi,1,1
2692,D1441555,Dealer,150000,101605,2005,Corolla,Gold,Petrol,Manual,New Delhi,1,1
2693,D1140209,Dealer,475001,62934,2010,Corolla Altis,Gold,Petrol,Manual,New Delhi,2,1
2697,D1315891,Dealer,550000,59080,2011,Corolla Altis,Gold,Diesel,Manual,New Delhi,2,1
2698,D1352017,Dealer,649000,47000,2009,Innova,Gold,Diesel,Manual,New Delhi,1,6
2699,D1317695,Dealer,575000,56500,2011,Corolla Altis,Gold,Diesel,Manual,New Delhi,1,1
2700,D1469153,Dealer,1300000,34000,2015,Innova,Gold,Diesel,Manual,New Delhi,1,6
2701,D1487307,Dealer,1275000,25458,2015,Corolla Altis,Gold,Petrol,Manual,New Delhi,1,1
2702,D1482126,Dealer,625000,62456,2010,Innova,Gold,Diesel,Manual,New Delhi,1,6
2703,D1483354,Dealer,1575000,72000,2012,Fortuner,Gold,Diesel,Automatic,New Delhi,1,6
2704,D1486573,Dealer,1575000,78000,2012,Fortuner,Gold,Diesel,Automatic,New Delhi,1,6
2705,D1474752,Dealer,450000,37000,2009,Corolla Altis,White,Petrol,Manual,New Delhi,1,1
2706,D1408873,Dealer,1250000,49000,2014,Innova,Gold,Diesel,Manual,New Delhi,1,6
2707,D1328848,Dealer,1375000,32000,2014,Corolla Altis,Gold,Petrol,Automatic,New Delhi,1,1
2708,D1393724,Dealer,1300000,28998,2014,Corolla Altis,Gold,Petrol,Manual,New Delhi,1,1
2709,D1464163,Dealer,1254000,44000,2015,Innova,Gold,Diesel,Manual,New Delhi,2,6
2710,D1468716,Dealer,625000,85236,2011,Innova,Gold,Petrol,Manual,New Delhi,2,6
2711,D1433963,Dealer,950000,66000,2012,Innova,Gold,Diesel,Manual,New Delhi,1,6
2712,D1470923,Dealer,1505000,72100,2012,Fortuner,Gold,Diesel,Manual,New Delhi,1,6
2713,D1483118,Dealer,1532000,71500,2012,Fortuner,Gold,Diesel,Manual,New Delhi,1,6
2714,D1476038,Dealer,1511000,72000,2012,Fortuner,Gold,Diesel,Manual,New Delhi,1,6
2715,D1484625,Dealer,1521000,71700,2012,Fortuner,Gold,Diesel,Manual,New Delhi,1,6
2716,D1482311,Dealer,1522000,71400,2012,Fortuner,Gold,Diesel,Manual,New Delhi,1,6
2717,D1474653,Dealer,1496000,72100,2012,Fortuner,Gold,Diesel,Manual,New Delhi,1,6
2719,D1477112,Dealer,1511000,71200,2012,Fortuner,Gold,Diesel,Manual,New Delhi,1,6
2720,D1473013,Dealer,1498000,71100,2012,Fortuner,Gold,Diesel,Manual,New Delhi,1,6
2721,D1469959,Dealer,1489000,71200,2012,Fortuner,Gold,Diesel,Manual,New Delhi,1,6
2722,D1480972,Dealer,1531000,69700,2012,Fortuner,Gold,Diesel,Manual,New Delhi,1,6
2723,D1478310,Dealer,1511000,67500,2012,Fortuner,Gold,Diesel,Manual,New Delhi,1,6
2724,D1465489,Dealer,1800000,70000,2013,Fortuner,Gold,Diesel,Automatic,New Delhi,1,6
2725,D1471976,Dealer,1495000,75000,2012,Fortuner,Gold,Diesel,Manual,New Delhi,1,6
2726,D1473997,Dealer,1519000,68700,2012,Fortuner,Gold,Diesel,Manual,New Delhi,1,6
2727,D1479267,Dealer,1521000,67700,2012,Fortuner,Gold,Diesel,Manual,New Delhi,1,6
2728,D1484147,Dealer,1521000,67500,2012,Fortuner,Gold,Diesel,Manual,New Delhi,1,6
2733,D1422203,Dealer,475000,70000,2008,Innova,Gold,Diesel,Manual,New Delhi,1,6
2734,D1166503,Dealer,525000,65651,2007,Innova,Gold,Diesel,Manual,New Delhi,1,6
2736,S977205,Individual,1625000,80000,2012,Fortuner,Golden,Diesel,Automatic,New Delhi,1,6
2737,S978470,Individual,1650000,45000,2012,Innova,Golden,Diesel,Manual,New Delhi,1,6
2738,D1467650,Dealer,227000,67000,2007,Corolla,Gold,Petrol,Manual,New Delhi,2,1
2739,D1484186,Dealer,1175000,23000,2014,Corolla Altis,Gold,Petrol,Manual,New Delhi,1,1
2740,D1478630,Dealer,225000,70000,2007,Corolla,Gold,Petrol,Manual,New Delhi,1,1
2741,D1478280,Dealer,750000,68000,2011,Innova,Gold,Diesel,Manual,New Delhi,1,6
2746,D1478060,Dealer,900000,90001,2012,Innova,Gold,Diesel,Manual,New Delhi,1,6
2747,S966925,Individual,500000,29000,2009,Corolla Altis,Champagne,Petrol,Manual,New Delhi,1,1
2748,S999148,Individual,340000,58000,2004,Corolla,Gold,Petrol,Automatic,New Delhi,2,2
2749,S962516,Individual,1000000,33000,2013,Corolla Altis,Champagne,Petrol,Automatic,New Delhi,2,1
2750,S972764,Individual,475000,76000,2007,Innova,Champagne,Diesel,Manual,New Delhi,1,6
2752,D1457976,Dealer,1199000,67277,2015,Innova,Grey,Diesel,Manual,New Delhi,1,6
2753,D1457106,Dealer,1075000,80340,2010,Fortuner,Grey,Diesel,Manual,New Delhi,6,6
2758,D1449911,Dealer,510000,20076,2015,Etios,Grey,Petrol,Manual,New Delhi,1,3
2759,D1485568,Dealer,740000,58275,2011,Innova,Grey,Diesel,Manual,New Delhi,1,6
2760,D1477406,Dealer,950000,62154,2013,Innova,Grey,Diesel,Manual,New Delhi,1,6
2761,D1477821,Dealer,720000,72479,2011,Innova,Grey,Diesel,Manual,New Delhi,1,6
2762,D1427118,Dealer,920000,83158,2012,Innova,Grey,Diesel,Manual,New Delhi,1,6
2763,D1476487,Dealer,1275000,8500,2015,Innova,Grey,Diesel,Manual,New Delhi,1,6
2764,D1471540,Dealer,1675000,6000,2017,Innova,Grey,Diesel,Manual,New Delhi,1,6
2765,D1486118,Dealer,785000,65000,2011,Innova,Grey,Petrol,Manual,New Delhi,6,6
2766,D1481148,Dealer,1475000,39000,2014,Innova,Grey,Diesel,Manual,New Delhi,1,6
2767,D1474134,Dealer,1170000,60000,2014,Innova,Grey,Diesel,Manual,New Delhi,1,6
2768,D1391533,Dealer,750000,73293,2011,Innova,Grey,Diesel,Manual,New Delhi,2,6
2770,D1454062,Dealer,425000,46884,2014,Etios,Grey,Petrol,Manual,New Delhi,1,1
2771,D1480444,Dealer,820000,62853,2012,Innova,Grey,Diesel,Manual,New Delhi,1,6
2772,D1466155,Dealer,1425000,40000,2015,Innova,Grey,Diesel,Manual,New Delhi,1,6
2773,D1456476,Dealer,425000,80000,2009,Corolla Altis,Grey,Petrol,Manual,New Delhi,1,1
2774,D1464123,Dealer,660000,82000,2010,Innova,Grey,Petrol,Manual,New Delhi,1,6
2775,D1461134,Dealer,1040000,76000,2009,Fortuner,Grey,Diesel,Manual,New Delhi,1,6
2776,D1450959,Dealer,1150000,40786,2014,Innova,Grey,Diesel,Manual,New Delhi,1,6
2777,D1487700,Dealer,1225000,24500,2015,Corolla Altis,Grey,Petrol,Manual,New Delhi,1,1
2779,D1424844,Dealer,1185000,78350,2010,Fortuner,Grey,Diesel,Manual,New Delhi,1,6
2780,D1478577,Dealer,1175000,78350,2010,Fortuner,Grey,Diesel,Manual,New Delhi,1,6
2781,D1469345,Dealer,1499000,59000,2012,Fortuner,Grey,Diesel,Manual,New Delhi,1,6
2782,D1468169,Dealer,640000,85000,2010,Innova,Grey,Diesel,Manual,New Delhi,1,6
2783,D1476746,Dealer,1490000,59000,2012,Fortuner,Grey,Diesel,Manual,New Delhi,1,6
2784,D1460497,Dealer,850000,98276,2013,Innova,Grey,Diesel,Manual,New Delhi,1,6
2785,D1482169,Dealer,1475000,59000,2012,Fortuner,Grey,Diesel,Manual,New Delhi,1,6
2788,D1486681,Dealer,1000000,40000,2014,Corolla Altis,Grey,Diesel,Manual,New Delhi,1,1
2789,D1463408,Dealer,990000,76841,2009,Fortuner,Grey,Diesel,Manual,New Delhi,1,6
2790,D1481333,Dealer,1150000,40000,2014,Innova,Grey,Diesel,Manual,New Delhi,1,6
2791,D1484083,Dealer,1035000,65000,2014,Innova,Grey,Diesel,Manual,New Delhi,1,6
2794,D1452279,Dealer,980000,58952,2012,Innova,Grey,Diesel,Manual,New Delhi,1,6
2795,D1441186,Dealer,1225000,56000,2015,Innova,Grey,Diesel,Manual,New Delhi,1,6
2796,D1461788,Dealer,1025000,72000,2013,Innova,Grey,Diesel,Manual,New Delhi,1,6
2797,D1449995,Dealer,1375000,67000,2012,Fortuner,Grey,Diesel,Manual,New Delhi,2,6
2798,D1485480,Dealer,950000,100000,2013,Innova,Grey,Diesel,Manual,New Delhi,2,6
2799,D1145119,Dealer,259999,68244,2006,Corolla,White,Petrol,Automatic,New Delhi,2,1
2804,D1473558,Dealer,850000,65000,2012,Innova,Grey,Diesel,Manual,New Delhi,1,6
2805,D1480493,Dealer,1240000,55000,2014,Innova,Grey,Diesel,Manual,New Delhi,1,6
2806,D1145093,Dealer,899998,68990,2011,Innova,Grey,Diesel,Manual,New Delhi,1,6
2807,D1478513,Dealer,750000,80000,2011,Innova,Grey,Diesel,Manual,New Delhi,1,6
2808,D1479218,Dealer,1050000,90000,2014,Innova,Grey,Diesel,Manual,New Delhi,1,6
2809,D1442762,Dealer,1450000,75628,2012,Fortuner,Grey,Diesel,Automatic,New Delhi,1,6
2810,D1147058,Dealer,1149999,119508,2010,Fortuner,Grey,Diesel,Manual,New Delhi,2,6
2811,D1474495,Dealer,1635000,6000,2017,Innova,Grey,Diesel,Manual,New Delhi,1,6
2812,D1468891,Dealer,1090000,63531,2010,Fortuner,Grey,Diesel,Manual,New Delhi,1,6
2813,D1458044,Dealer,1375000,65733,2012,Fortuner,Grey,Diesel,Manual,New Delhi,2,6
2815,D1442813,Dealer,1500000,5000,2017,Innova,Grey,Petrol,Manual,New Delhi,1,6
2816,D1422680,Dealer,1250000,32000,2014,Innova,Grey,Diesel,Manual,New Delhi,1,6
2817,D1446266,Dealer,1475000,16000,2016,Innova,Grey,Petrol,Automatic,New Delhi,1,6
2818,D1476609,Dealer,2300000,5500,2017,Innova,Grey,Diesel,Automatic,New Delhi,1,6
2819,D1484307,Dealer,1225000,55000,2014,Innova,Grey,Diesel,Manual,New Delhi,1,6
2820,D1328615,Dealer,1490000,72052,2012,Fortuner,Grey,Diesel,Automatic,New Delhi,2,6
2821,D1456779,Dealer,1075000,80000,2010,Fortuner,Grey,Diesel,Manual,New Delhi,1,6
2822,D1484305,Dealer,750000,80000,2011,Innova,Grey,Diesel,Manual,New Delhi,1,6
2823,D1455347,Dealer,1825000,5000,2017,Innova,Grey,Diesel,Automatic,New Delhi,1,6
2826,D1458452,Dealer,1300000,13000,2015,Innova,Grey,Diesel,Manual,New Delhi,1,6
2827,D1433984,Dealer,660000,71000,2010,Innova,Grey,Diesel,Manual,New Delhi,1,6
2828,D1455234,Dealer,1450000,37000,2016,Corolla Altis,Grey,Petrol,Automatic,New Delhi,1,1
2829,D1460508,Dealer,980000,100000,2010,Fortuner,Grey,Diesel,Manual,New Delhi,1,6
2830,D1461382,Dealer,1200000,35000,2016,Corolla Altis,Grey,Petrol,Manual,New Delhi,1,1
2832,D1452840,Dealer,2500000,50000,2014,Camry,Grey,Petrol,Automatic,New Delhi,1,1
2833,D1166526,Dealer,1325000,56337,2010,Fortuner,Grey,Diesel,Manual,New Delhi,1,6
2836,D1485479,Dealer,1190000,100000,2013,Innova,Grey,Diesel,Manual,New Delhi,1,6
2837,D1309531,Dealer,1050000,60500,2012,Innova,Grey,Diesel,Manual,New Delhi,1,6
2839,D1461448,Dealer,390000,25000,2008,Corolla,Grey,Petrol,Automatic,New Delhi,1,1
2840,D1482874,Dealer,1450000,42000,2015,Corolla Altis,Grey,Diesel,Manual,New Delhi,1,1
2841,S979291,Individual,326849,51000,2009,Corolla Altis,Smoke Grey,Petrol,Manual,New Delhi,2,1
2843,S997352,Individual,1350000,34000,2014,Innova,Silky Gold Mica Metallic,Diesel,Manual,New Delhi,2,6
2844,S996846,Individual,1400000,33000,2014,Innova,Silky Gold Mica Metallic,Diesel,Manual,New Delhi,2,6
2846,S980521,Individual,1200000,42000,2015,Innova,Grey Mica Metallic,Diesel,Manual,New Delhi,1,6
2847,S982722,Individual,450000,60000,2013,Etios,Classic Grey,Diesel,Manual,New Delhi,1,1
2852,S980523,Individual,1250000,42000,2015,Innova,Grey Mica Metallic,Diesel,Manual,New Delhi,1,6
2853,S991107,Individual,535000,75000,2012,Corolla Altis,Black Mica,Petrol,Manual,New Delhi,2,1
2855,S975516,Individual,2450000,30000,2016,Fortuner,Grey Metallic,Diesel,Manual,New Delhi,1,6
2856,S994969,Individual,3250000,6500,2017,Camry,Dark Brown Mica Metallic,Petrol,Automatic,New Delhi,1,1
2857,S977723,Individual,1275000,71000,2014,Innova,Silky Gold Mica Metallic,Diesel,Manual,New Delhi,1,6
2858,S976921,Individual,1350000,71000,2014,Innova,Silky Gold Mica Metallic,Diesel,Manual,New Delhi,1,6
2864,D1472438,Dealer,725000,78226,2011,Innova,Maroon,Diesel,Manual,New Delhi,1,6
2865,D1392539,Dealer,634000,67000,2010,Innova,Maroon,Diesel,Manual,New Delhi,1,6
2866,D1486722,Dealer,95000,55000,2005,Corolla,Maroon,Petrol,Manual,New Delhi,1,1
2867,D1411258,Dealer,475000,95311,2010,Corolla Altis,Maroon,Petrol,Manual,New Delhi,1,1
2869,D1433853,Dealer,475000,50000,2010,Corolla Altis,Maroon,Petrol,Manual,New Delhi,1,1
2870,D1474951,Dealer,3300000,5000,2017,Camry,Maroon,Petrol,Automatic,New Delhi,1,1
2872,D1411555,Dealer,1980000,16000,2016,Innova,Purple,Diesel,Manual,New Delhi,1,6
2873,D1484725,Dealer,475000,54216,2008,Innova,Red,Diesel,Manual,New Delhi,1,6
2875,D1466965,Dealer,750000,78209,2011,Innova,Red,Diesel,Manual,New Delhi,1,6
2879,D1468124,Dealer,475000,95500,2010,Corolla Altis,Red,Petrol,Manual,New Delhi,1,1
2880,D1478745,Dealer,345000,69415,2012,Etios Liva,Red,Diesel,Manual,New Delhi,1,3
2881,D1477132,Dealer,122500,125085,2003,Qualis,Red,Diesel,Manual,New Delhi,1,6
2882,D1430802,Dealer,499999,80000,2005,Innova,Red,Diesel,Manual,New Delhi,1,6
2884,S998234,Individual,425000,66200,2008,Innova,Simpson Red,Diesel,Manual,New Delhi,2,6
2885,S988473,Individual,612000,66000,2008,Innova,Simpson Red,Diesel,Manual,New Delhi,2,6
2886,D1452259,Dealer,319000,39180,2012,Etios Liva,Silver,Petrol,Manual,New Delhi,1,3
2887,D1469188,Dealer,350000,51655,2011,Etios,Silver,Petrol,Manual,New Delhi,1,1
2889,D1343217,Dealer,525000,63529,2010,Corolla Altis,Silver,Diesel,Manual,New Delhi,1,1
2890,D1468386,Dealer,350000,57200,2011,Etios,Silver,Petrol,Manual,New Delhi,1,1
2892,D1427345,Dealer,350000,55733,2013,Etios Liva,Silver,Petrol,Manual,New Delhi,1,3
2894,D1484766,Dealer,511000,59000,2010,Corolla Altis,Silver,Petrol,Manual,New Delhi,1,1
2897,D1457981,Dealer,1050000,81545,2010,Fortuner,Silver,Diesel,Manual,New Delhi,2,6
2898,D1331466,Dealer,475000,38000,2009,Corolla Altis,Silver,Petrol,Manual,New Delhi,1,1
2899,D1484505,Dealer,450000,52221,2014,Etios Liva,Silver,Diesel,Manual,New Delhi,1,3
2900,D1475167,Dealer,825000,52000,2013,Corolla Altis,Silver,Petrol,Manual,New Delhi,1,1
2902,D1477404,Dealer,151000,76076,2004,Corolla,Silver,Petrol,Manual,New Delhi,2,1
2903,D1482174,Dealer,700000,60340,2010,Innova,Silver,Diesel,Manual,New Delhi,1,6
2904,D1487379,Dealer,559000,75000,2009,Innova,Silver,Petrol,Manual,New Delhi,1,6
2905,D1481280,Dealer,2125000,40000,2014,Fortuner,Silver,Diesel,Automatic,New Delhi,2,6
2906,D1474989,Dealer,2250000,49866,2015,Fortuner,Silver,Diesel,Automatic,New Delhi,1,6
2907,D1467273,Dealer,190000,72000,2005,Corolla,Silver,Petrol,Manual,New Delhi,1,1
2908,D1453514,Dealer,275000,85000,2008,Corolla,Silver,Petrol,Automatic,New Delhi,1,1
2909,D1477886,Dealer,475000,54504,2010,Corolla Altis,Silver,Petrol,Manual,New Delhi,1,1
2914,D1458414,Dealer,450000,54447,2010,Corolla Altis,Silver,Petrol,Manual,New Delhi,1,1
2915,D1464237,Dealer,1175000,62000,2014,Innova,Silver,Diesel,Manual,New Delhi,1,6
2916,D1442383,Dealer,295000,73265,2011,Etios,Silver,Petrol,Manual,New Delhi,1,1
2917,D1481279,Dealer,955000,68000,2013,Innova,Silver,Diesel,Manual,New Delhi,1,6
2920,D1487965,Dealer,365000,42000,2012,Etios,Silver,Petrol,Manual,New Delhi,1,1
2922,D1479251,Dealer,345000,52000,2011,Etios,Silver,Petrol,Manual,New Delhi,1,1
2923,D1473636,Dealer,250000,53258,2011,Etios,Silver,Petrol,Manual,New Delhi,2,1
2924,D1478343,Dealer,1975000,12000,2016,Innova,Silver,Petrol,Automatic,New Delhi,1,6
2925,D1488055,Dealer,675000,65000,2010,Innova,Silver,Diesel,Manual,New Delhi,2,6
2926,D1488048,Dealer,1250000,65000,2011,Fortuner,Silver,Diesel,Manual,New Delhi,1,6
2928,D1482908,Dealer,1200000,70000,2015,Innova,Silver,Diesel,Manual,New Delhi,1,6
2929,D1440608,Dealer,365500,48000,2011,Etios,Silver,Petrol,Manual,New Delhi,1,1
2930,D1466084,Dealer,350000,38000,2012,Etios,Silver,Petrol,Manual,New Delhi,1,1
2931,D1426213,Dealer,275000,50000,2011,Etios,Silver,Petrol,Manual,New Delhi,1,1
2932,D1457045,Dealer,325000,66000,2011,Etios,Silver,Petrol,Manual,New Delhi,1,1
2933,D1471855,Dealer,270000,58293,2011,Etios Liva,Silver,Petrol,Manual,New Delhi,1,3
2939,D1448004,Dealer,875000,54000,2012,Innova,Silver,Diesel,Manual,New Delhi,6,6
2940,D1475855,Dealer,360000,70000,2008,Corolla Altis,Silver,Petrol,Manual,New Delhi,1,1
2941,D1450845,Dealer,500000,71000,2010,Corolla Altis,Silver,Petrol,Manual,New Delhi,1,1
2942,D1474301,Dealer,775000,55000,2011,Corolla Altis,Silver,Petrol,Automatic,New Delhi,1,1
2943,D1472525,Dealer,1150000,40000,2013,Innova,Silver,Diesel,Manual,New Delhi,1,6
2944,D1449723,Dealer,1225000,42689,2014,Innova,Silver,Diesel,Manual,New Delhi,1,6
2945,D1470164,Dealer,1600000,60000,2012,Fortuner,Silver,Diesel,Manual,New Delhi,1,6
2946,D1471277,Dealer,535000,74243,2011,Corolla Altis,Silver,Petrol,Manual,New Delhi,1,1
2947,D1485714,Dealer,580000,90221,2009,Innova,Silver,Diesel,Manual,New Delhi,1,6
2948,D1446643,Dealer,525000,75000,2009,Innova,Silver,Petrol,Manual,New Delhi,1,6
2949,D1440240,Dealer,590000,70000,2009,Innova,Silver,Diesel,Manual,New Delhi,2,6
2950,D1442000,Dealer,1490000,43000,2012,Camry,Silver,Petrol,Automatic,New Delhi,1,1
2951,D1451422,Dealer,1195000,80000,2015,Innova,Silver,Diesel,Manual,New Delhi,1,6
2952,D1478441,Dealer,1650000,60000,2012,Fortuner,Silver,Diesel,Automatic,New Delhi,2,6
2953,D1463709,Dealer,1025000,79000,2010,Fortuner,Silver,Diesel,Manual,New Delhi,1,6
2954,D1486647,Dealer,1550000,50000,2012,Fortuner,Silver,Diesel,Automatic,New Delhi,1,6
2955,D1480860,Dealer,1831000,49000,2014,Fortuner,Silver,Diesel,Manual,New Delhi,1,6
2956,D1469344,Dealer,1831000,49000,2014,Fortuner,Silver,Diesel,Manual,New Delhi,1,6
2957,D1284087,Dealer,325000,40000,2011,Etios,Silver,Petrol,Manual,New Delhi,1,1
2958,D1487706,Dealer,770000,56000,2013,Corolla Altis,Silver,Petrol,Manual,New Delhi,1,1
2959,D1208739,Dealer,1400000,37700,2015,Innova,Silver,Diesel,Manual,New Delhi,1,6
2960,D1394754,Dealer,499000,8200,2014,Etios,Silver,Petrol,Manual,New Delhi,1,1
2962,D1458274,Dealer,385000,58000,2011,Etios,Silver,Petrol,Manual,New Delhi,1,1
2963,D1438837,Dealer,4850000,1500,2012,Commuter,Silver,Diesel,Automatic,New Delhi,6,4
2964,D1463455,Dealer,590000,76821,2009,Innova,Silver,Diesel,Manual,New Delhi,1,6
2967,D1421728,Dealer,935000,66099,2012,Innova,Silver,Diesel,Manual,New Delhi,1,6
2971,D1147009,Dealer,424999,40000,2009,Corolla Altis,Silver,Petrol,Manual,New Delhi,1,1
2972,D1145088,Dealer,225001,62504,2008,Corolla,Silver,Petrol,Manual,New Delhi,2,1
2973,D1145090,Dealer,349999,40138,2011,Etios,Silver,Petrol,Manual,New Delhi,1,1
2974,D1428574,Dealer,375000,47859,2010,Corolla Altis,Silver,Petrol,Manual,New Delhi,1,1
2975,D1486226,Dealer,1991000,12000,2016,Innova,Silver,Petrol,Automatic,New Delhi,1,6
